date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used,temp_mean,rainfall_total,rain_sum,wind_max,inflation_rate,inflation_mom_change
8/20/2023,2023,8,34,puttalam,puttalam,eggplants,178.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,puttalam,puttalam,pumpkin,69.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,puttalam,puttalam,snake gourd,118.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,beans,384.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,cabbage,156.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,carrots,328.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,chili,331.4285714,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,eggplants,200.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,pumpkin,47.14285714,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,snake gourd,86.66666667,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,thambuththegama,thambuththegama,tomatoes,53.33333333,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,beans,390.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,cabbage,151.4285714,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,carrots,311.4285714,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,chili,428.75,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,eggplants,255.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,pumpkin,68.57142857,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,snake gourd,125.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/20/2023,2023,8,34,veyangoda,veyangoda,tomatoes,80.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,beans,270.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,cabbage,90.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,carrots,250.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,chili,475.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,eggplants,190.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,pumpkin,90.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,bandarawela,bandarawela,tomatoes,70.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,beans,300.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,cabbage,115.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,carrots,277.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,chili,550.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,eggplants,241.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,pumpkin,67.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,snake gourd,122.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,colombo,colombo,tomatoes,104.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,beans,282.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,cabbage,122.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,carrots,276.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,chili,490.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,eggplants,196.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,pumpkin,52.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,snake gourd,104.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,dambulla,dambulla,tomatoes,78.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,beans,290.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,cabbage,126.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,carrots,274.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,chili,624.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,eggplants,184.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,pumpkin,54.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,snake gourd,130.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,kandy,kandy,tomatoes,96.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,beans,300.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,cabbage,94.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,carrots,230.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,chili,530.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,eggplants,160.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,pumpkin,94.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,snake gourd,110.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,keppetipola,keppetipola,tomatoes,92.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,beans,348.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,cabbage,144.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,carrots,334.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,chili,648.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,eggplants,246.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,pumpkin,63.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,snake gourd,114.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,meegoda,meegoda,tomatoes,116.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,beans,294.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,cabbage,114.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,carrots,286.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,chili,638.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,eggplants,220.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,pumpkin,74.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,snake gourd,124.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,nuwaraeliya,nuwaraeliya,tomatoes,110.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,puttalam,puttalam,chili,496.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,puttalam,puttalam,eggplants,188.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,puttalam,puttalam,pumpkin,77.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,puttalam,puttalam,snake gourd,118.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,beans,354.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,cabbage,130.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,carrots,308.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,chili,542.8571429,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,eggplants,200.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,pumpkin,40.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,snake gourd,90.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,thambuththegama,thambuththegama,tomatoes,63.33333333,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,beans,350.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,cabbage,150.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,carrots,286.4285714,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,chili,605.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,eggplants,245.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,pumpkin,60.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,snake gourd,122.5,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
8/27/2023,2023,8,35,veyangoda,veyangoda,tomatoes,93.75,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,beans,210.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,cabbage,60.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,carrots,190.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,chili,475.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,eggplants,140.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,pumpkin,60.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,bandarawela,bandarawela,tomatoes,75.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,beans,250.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,cabbage,80.90909091,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,carrots,220.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,chili,500.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,eggplants,208.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,pumpkin,57.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,snake gourd,112.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,colombo,colombo,tomatoes,98.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,beans,206.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,cabbage,70.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,carrots,210.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,chili,464.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,eggplants,178.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,pumpkin,44.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,snake gourd,88.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,dambulla,dambulla,tomatoes,74.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,beans,240.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,cabbage,92.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,carrots,204.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,chili,390.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,eggplants,174.0,Yala,0,11095,135087,12.18,11095.0,135087.0,12.17548445,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,pumpkin,54.0,Yala,0,7695,100943,13.12,7695.0,100943.0,13.1179987,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,snake gourd,126.0,Yala,0,2438,27178,11.15,2438.0,27178.0,11.14766202,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,kandy,kandy,tomatoes,74.0,Yala,0,5558,80414,14.47,5558.0,80414.0,14.46815401,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,keppetipola,keppetipola,beans,238.0,Yala,0,5737,66422,11.58,5737.0,66422.0,11.57782813,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,keppetipola,keppetipola,cabbage,58.0,Yala,0,4342,100084,23.05,4342.0,100084.0,23.05020728,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,keppetipola,keppetipola,carrots,174.0,Yala,0,3510,65352,18.62,3510.0,65352.0,18.61880342,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
9/3/2023,2023,9,36,keppetipola,keppetipola,chili,620.0,Yala,0,12138,67397,5.55,,,,,,,existing_base,25.492524988497816,0.0,0.0,13.6260315447435,14.604815451779334,0.0
