image_path,district,season,crop_type,ph,nitrogen,phosphorus,potassium,moisture,organicMatter
images/sample_0793.ppm,Ampara,Inter-monsoon,Paddy,4.94,199.22,37.43,103.77,55.05,5.39
images/sample_0794.ppm,Matale,Yala,Cabbage,6.12,143.03,21.18,103.06,46.88,2.09
images/sample_0795.ppm,Gampaha,Inter-monsoon,Chilli,7.26,156.43,33.26,84.42,32.73,5.3
images/sample_0796.ppm,Matale,Maha,Carrot,5.0,166.04,28.65,106.43,48.76,3.77
images/sample_0797.ppm,Gampaha,Maha,Cabbage,6.23,168.57,38.45,94.93,45.56,4.82
images/sample_0798.ppm,Trincomalee,Maha,Banana,5.34,150.13,38.21,77.06,35.7,4.83
images/sample_0799.ppm,Hambantota,Yala,Paddy,5.03,100.37,34.15,55.31,13.93,4.77
images/sample_0800.ppm,Mannar,Yala,Cabbage,6.58,153.21,39.89,86.13,34.67,5.57
images/sample_0801.ppm,Matara,Maha,Cabbage,5.79,88.16,27.66,47.06,11.45,3.47
images/sample_0802.ppm,Kurunegala,Maha,Tomato,5.46,159.5,25.71,76.67,38.83,4.39
images/sample_0803.ppm,Kilinochchi,Inter-monsoon,Cabbage,6.29,127.62,35.59,52.38,21.77,5.73
images/sample_0804.ppm,Gampaha,Yala,Maize,6.69,117.27,41.64,35.52,11.21,5.49
images/sample_0805.ppm,Colombo,Yala,Cabbage,5.15,141.62,39.97,60.49,26.82,5.94
images/sample_0806.ppm,Ratnapura,Maha,Banana,5.84,119.8,31.73,53.65,22.7,4.68
images/sample_0807.ppm,Ampara,Inter-monsoon,Cabbage,7.13,118.02,42.2,46.62,10.91,6.31
images/sample_0808.ppm,Moneragala,Yala,Banana,6.8,137.76,25.15,75.29,27.56,4.3
images/sample_0809.ppm,Puttalam,Maha,Paddy,5.49,89.68,26.89,39.42,15.53,2.6
images/sample_0810.ppm,Anuradhapura,Inter-monsoon,Tomato,4.91,146.37,36.43,77.66,29.23,5.43
images/sample_0811.ppm,Jaffna,Yala,Tomato,5.15,156.79,20.47,98.58,54.33,1.68
images/sample_0812.ppm,Mannar,Maha,Chilli,5.75,144.34,40.85,64.42,28.57,5.4
images/sample_0813.ppm,Trincomalee,Yala,Paddy,6.83,187.96,34.75,108.29,48.27,5.64
images/sample_0814.ppm,Ratnapura,Inter-monsoon,Carrot,6.14,125.02,19.23,70.41,29.6,3.13
images/sample_0815.ppm,Mullaitivu,Inter-monsoon,Tomato,5.81,161.84,36.73,91.52,39.8,5.52
images/sample_0816.ppm,Kalutara,Inter-monsoon,Maize,7.44,119.34,45.65,49.34,14.78,6.12
images/sample_0817.ppm,Moneragala,Yala,Cabbage,7.61,129.57,25.31,67.35,27.87,4.34
images/sample_0818.ppm,Kalutara,Yala,Chilli,7.55,121.31,26.48,69.19,28.46,3.93
images/sample_0819.ppm,Kalutara,Yala,Cabbage,6.41,161.01,17.63,117.14,57.43,1.7
images/sample_0820.ppm,Moneragala,Inter-monsoon,Carrot,5.24,130.45,41.28,54.4,15.24,5.47
images/sample_0821.ppm,Kalutara,Maha,Banana,7.34,132.66,38.49,73.68,25.43,4.93
images/sample_0822.ppm,Puttalam,Inter-monsoon,Paddy,5.27,136.53,25.47,95.67,40.07,3.46
images/sample_0823.ppm,Galle,Maha,Maize,5.95,70.94,19.82,48.94,13.06,2.24
images/sample_0824.ppm,Kurunegala,Maha,Carrot,7.52,108.71,12.53,61.26,27.2,1.84
images/sample_0825.ppm,Colombo,Inter-monsoon,Potato,4.94,68.94,14.24,48.95,13.6,1.41
images/sample_0826.ppm,Puttalam,Maha,Paddy,4.92,184.99,34.12,112.36,57.99,3.93
images/sample_0827.ppm,Hambantota,Inter-monsoon,Chilli,7.54,137.51,35.91,62.13,29.5,4.87
images/sample_0828.ppm,Vavuniya,Inter-monsoon,Cabbage,7.79,113.3,42.05,52.7,14.63,6.03
images/sample_0829.ppm,Puttalam,Inter-monsoon,Potato,6.36,187.96,28.9,92.38,51.19,4.85
images/sample_0830.ppm,Ratnapura,Maha,Carrot,7.06,175.16,36.8,107.45,51.14,5.28
images/sample_0831.ppm,Hambantota,Yala,Tomato,5.33,171.2,23.32,98.08,52.29,3.85
images/sample_0832.ppm,Gampaha,Yala,Potato,5.42,158.02,40.62,69.23,36.03,5.77
images/sample_0833.ppm,Ratnapura,Yala,Chilli,5.26,119.08,28.39,85.45,33.2,3.07
images/sample_0834.ppm,Gampaha,Yala,Paddy,6.54,125.22,18.18,81.53,42.74,1.29
images/sample_0835.ppm,Ratnapura,Yala,Cabbage,5.21,196.01,31.8,97.35,53.73,5.44
images/sample_0836.ppm,Kegalle,Inter-monsoon,Paddy,6.06,101.77,30.49,59.91,16.12,3.73
images/sample_0837.ppm,Batticaloa,Yala,Banana,7.37,130.26,26.9,53.18,23.65,4.65
images/sample_0838.ppm,Batticaloa,Inter-monsoon,Banana,5.43,107.41,15.47,66.83,23.8,2.21
images/sample_0839.ppm,Ampara,Yala,Banana,7.26,134.1,27.62,73.03,29.51,4.59
images/sample_0840.ppm,Polonnaruwa,Inter-monsoon,Chilli,7.24,113.99,17.87,75.04,31.99,2.07
images/sample_0841.ppm,Trincomalee,Inter-monsoon,Carrot,5.13,183.44,37.47,105.66,49.14,5.03
images/sample_0842.ppm,Mannar,Inter-monsoon,Potato,6.96,94.73,29.4,45.97,13.22,3.35
images/sample_0843.ppm,Gampaha,Inter-monsoon,Potato,7.25,122.18,28.91,70.98,27.69,3.56
images/sample_0844.ppm,Hambantota,Inter-monsoon,Tomato,6.1,167.04,21.86,118.49,55.16,1.63
images/sample_0845.ppm,Kandy,Inter-monsoon,Chilli,5.41,149.05,29.06,91.46,43.08,4.21
images/sample_0846.ppm,Ratnapura,Inter-monsoon,Paddy,7.61,79.45,26.7,35.6,12.64,2.6
images/sample_0847.ppm,Mannar,Maha,Tomato,7.09,137.26,36.44,58.15,19.54,5.71
images/sample_0848.ppm,Hambantota,Yala,Paddy,6.08,156.97,8.61,104.31,55.98,1.09
images/sample_0849.ppm,Jaffna,Yala,Potato,7.62,181.33,25.58,113.48,56.62,3.31
images/sample_0850.ppm,Polonnaruwa,Inter-monsoon,Cabbage,7.06,139.36,19.95,90.74,38.32,2.25
images/sample_0851.ppm,Ratnapura,Yala,Chilli,6.36,141.91,35.41,63.19,22.37,5.4
images/sample_0852.ppm,Moneragala,Inter-monsoon,Paddy,6.38,162.39,27.93,96.19,53.96,3.62
images/sample_0853.ppm,Anuradhapura,Inter-monsoon,Tomato,5.87,160.15,33.37,83.93,36.65,4.96
images/sample_0854.ppm,Kurunegala,Yala,Cabbage,6.96,158.91,12.73,93.24,49.7,1.88
images/sample_0855.ppm,Polonnaruwa,Yala,Banana,5.58,100.1,29.53,46.28,19.86,3.8
images/sample_0856.ppm,Matara,Yala,Banana,7.78,96.65,29.75,53.02,15.26,3.98
images/sample_0857.ppm,Kegalle,Maha,Chilli,5.33,122.61,34.57,56.08,24.99,4.07
images/sample_0858.ppm,Vavuniya,Yala,Cabbage,7.76,148.7,33.55,55.85,25.72,5.31
images/sample_0859.ppm,Puttalam,Inter-monsoon,Chilli,7.29,148.06,31.71,90.91,40.43,4.7
images/sample_0860.ppm,Batticaloa,Maha,Tomato,7.56,146.62,33.11,79.04,33.05,3.83
images/sample_0861.ppm,Vavuniya,Yala,Paddy,7.77,94.77,27.1,56.04,18.72,3.52
images/sample_0862.ppm,Moneragala,Yala,Carrot,6.21,123.35,40.18,46.5,14.07,6.3
images/sample_0863.ppm,Badulla,Maha,Maize,5.24,199.09,42.42,100.22,49.46,6.33
images/sample_0864.ppm,Mullaitivu,Maha,Banana,7.8,165.47,30.12,100.1,49.46,3.22
images/sample_0865.ppm,Kandy,Maha,Potato,7.62,116.07,30.11,57.57,18.33,3.61
images/sample_0866.ppm,Jaffna,Maha,Banana,7.47,157.12,33.62,88.7,35.05,4.71
images/sample_0867.ppm,Kalutara,Inter-monsoon,Chilli,6.28,121.83,8.72,92.78,42.69,1.24
images/sample_0868.ppm,Badulla,Maha,Carrot,4.98,132.6,19.83,95.09,40.81,2.23
images/sample_0869.ppm,Colombo,Maha,Chilli,6.75,121.4,22.25,71.93,28.8,3.6
images/sample_0870.ppm,Batticaloa,Inter-monsoon,Maize,6.8,170.05,15.54,116.21,55.99,2.5
images/sample_0871.ppm,Hambantota,Yala,Chilli,5.97,107.59,27.13,53.52,16.59,4.76
images/sample_0872.ppm,Puttalam,Maha,Paddy,7.61,117.58,22.5,85.73,40.48,1.69
images/sample_0873.ppm,Anuradhapura,Inter-monsoon,Paddy,7.3,151.81,42.6,70.46,34.19,5.65
images/sample_0874.ppm,Puttalam,Inter-monsoon,Banana,6.93,164.28,36.13,80.8,37.92,4.64
images/sample_0875.ppm,Puttalam,Yala,Potato,5.3,139.3,34.16,56.11,23.13,5.66
images/sample_0876.ppm,Batticaloa,Yala,Potato,6.82,183.24,30.27,122.57,57.68,4.79
images/sample_0877.ppm,Nuwara Eliya,Yala,Carrot,5.88,163.77,20.74,99.59,54.58,3.32
images/sample_0878.ppm,Jaffna,Yala,Potato,4.96,120.38,24.62,66.98,26.16,4.2
images/sample_0879.ppm,Polonnaruwa,Inter-monsoon,Potato,6.5,134.93,38.36,60.25,25.74,6.04
images/sample_0880.ppm,Batticaloa,Inter-monsoon,Chilli,6.7,186.67,37.97,105.91,54.08,5.08
images/sample_0881.ppm,Badulla,Inter-monsoon,Tomato,7.67,152.8,35.04,92.49,40.4,4.9
images/sample_0882.ppm,Gampaha,Maha,Paddy,6.17,131.57,15.77,80.3,37.45,1.43
images/sample_0883.ppm,Kandy,Yala,Tomato,6.87,159.97,34.92,92.17,43.53,4.4
images/sample_0884.ppm,Badulla,Maha,Paddy,7.62,109.68,19.52,58.74,22.18,2.84
images/sample_0885.ppm,Kandy,Inter-monsoon,Potato,7.27,143.32,38.31,63.81,30.02,5.65
images/sample_0886.ppm,Ratnapura,Yala,Paddy,6.88,85.68,24.55,55.46,18.5,2.6
images/sample_0887.ppm,Kilinochchi,Maha,Tomato,6.12,139.8,40.55,57.06,18.91,5.74
images/sample_0888.ppm,Vavuniya,Yala,Maize,7.37,144.8,22.06,107.99,49.69,2.01
images/sample_0889.ppm,Colombo,Inter-monsoon,Cabbage,5.32,121.13,24.22,83.72,33.43,3.24
images/sample_0890.ppm,Matara,Yala,Cabbage,5.36,102.71,17.97,61.35,25.17,1.44
images/sample_0891.ppm,Vavuniya,Inter-monsoon,Chilli,6.06,124.84,25.71,58.23,22.45,3.85
images/sample_0892.ppm,Ampara,Yala,Chilli,7.63,101.86,25.73,40.52,15.09,3.83
images/sample_0893.ppm,Kandy,Inter-monsoon,Potato,6.33,123.89,15.25,91.77,38.62,1.85
images/sample_0894.ppm,Ratnapura,Maha,Carrot,7.01,114.63,26.32,66.49,25.72,3.6
images/sample_0895.ppm,Mannar,Inter-monsoon,Maize,6.77,82.71,10.29,46.12,13.1,1.28
images/sample_0896.ppm,Vavuniya,Yala,Paddy,5.04,158.94,25.67,83.62,44.38,3.52
images/sample_0897.ppm,Mullaitivu,Maha,Chilli,7.24,67.29,16.12,43.06,13.68,1.27
images/sample_0898.ppm,Mullaitivu,Inter-monsoon,Banana,7.28,177.9,38.99,94.6,45.8,5.78
images/sample_0899.ppm,Polonnaruwa,Yala,Potato,7.24,189.4,37.17,109.51,51.19,4.76
images/sample_0900.ppm,Gampaha,Yala,Chilli,6.13,118.83,33.19,54.29,23.44,4.36
images/sample_0901.ppm,Polonnaruwa,Inter-monsoon,Maize,4.9,100.27,28.78,47.41,12.65,3.4
images/sample_0902.ppm,Puttalam,Yala,Tomato,5.69,165.15,19.5,117.14,57.92,2.26
images/sample_0903.ppm,Gampaha,Inter-monsoon,Chilli,7.42,89.13,17.78,54.63,12.43,1.94
images/sample_0904.ppm,Badulla,Maha,Chilli,6.49,141.35,19.25,98.17,46.36,1.93
images/sample_0905.ppm,Kurunegala,Maha,Tomato,5.05,165.71,32.14,90.19,44.22,4.24
images/sample_0906.ppm,Kurunegala,Maha,Carrot,5.06,81.97,15.43,54.34,16.68,2.53
images/sample_0907.ppm,Batticaloa,Maha,Carrot,6.35,169.36,30.72,108.19,50.98,4.66
images/sample_0908.ppm,Nuwara Eliya,Inter-monsoon,Potato,4.91,161.71,28.87,78.83,39.59,4.8
images/sample_0909.ppm,Anuradhapura,Maha,Carrot,6.98,189.79,34.75,97.08,45.02,5.99
images/sample_0910.ppm,Trincomalee,Yala,Tomato,6.72,138.81,30.07,91.76,38.59,3.87
images/sample_0911.ppm,Badulla,Yala,Paddy,5.84,119.9,14.93,83.15,39.52,1.36
images/sample_0912.ppm,Matale,Inter-monsoon,Maize,7.74,168.52,22.76,106.57,55.66,1.9
images/sample_0913.ppm,Moneragala,Maha,Carrot,6.42,151.83,25.76,93.18,47.75,3.74
images/sample_0914.ppm,Kandy,Inter-monsoon,Chilli,5.84,92.57,30.49,40.77,13.12,4.08
images/sample_0915.ppm,Badulla,Inter-monsoon,Tomato,4.98,161.11,30.64,104.4,51.42,4.0
images/sample_0916.ppm,Vavuniya,Inter-monsoon,Cabbage,5.22,115.87,40.69,46.95,11.16,5.34
images/sample_0917.ppm,Mullaitivu,Inter-monsoon,Tomato,5.11,58.84,12.48,39.92,11.44,1.21
images/sample_0918.ppm,Galle,Inter-monsoon,Maize,7.63,126.15,28.74,66.05,30.9,3.0
images/sample_0919.ppm,Mannar,Yala,Carrot,7.77,174.15,38.27,73.07,37.53,6.17
images/sample_0920.ppm,Gampaha,Inter-monsoon,Tomato,6.59,141.75,14.27,95.22,47.81,1.29
images/sample_0921.ppm,Nuwara Eliya,Inter-monsoon,Potato,7.11,111.71,19.53,62.44,28.3,2.91
images/sample_0922.ppm,Batticaloa,Maha,Paddy,7.75,106.53,24.49,65.68,32.02,2.03
images/sample_0923.ppm,Moneragala,Inter-monsoon,Banana,6.24,143.54,33.68,67.67,28.24,5.14
images/sample_0924.ppm,Nuwara Eliya,Maha,Banana,5.61,159.01,22.2,98.26,45.3,3.33
images/sample_0925.ppm,Puttalam,Maha,Maize,5.73,127.73,18.74,66.52,32.0,2.32
images/sample_0926.ppm,Kilinochchi,Yala,Carrot,6.64,159.42,14.74,89.43,48.78,2.33
images/sample_0927.ppm,Ratnapura,Inter-monsoon,Carrot,4.91,169.85,31.6,80.93,39.97,5.3
images/sample_0928.ppm,Moneragala,Maha,Chilli,6.48,154.58,21.74,106.64,52.49,2.28
images/sample_0929.ppm,Kurunegala,Yala,Paddy,7.79,108.6,34.35,40.04,12.47,3.98
images/sample_0930.ppm,Matale,Inter-monsoon,Potato,7.67,118.08,31.64,51.04,14.99,4.7
images/sample_0931.ppm,Jaffna,Yala,Tomato,5.28,151.24,36.07,79.2,30.9,5.47
images/sample_0932.ppm,Matara,Maha,Paddy,5.71,98.14,27.3,46.55,17.84,3.8
images/sample_0933.ppm,Ratnapura,Yala,Cabbage,6.21,176.62,38.66,85.82,41.99,5.0
images/sample_0934.ppm,Kalutara,Inter-monsoon,Tomato,5.84,148.64,29.78,93.28,44.55,3.56
images/sample_0935.ppm,Kegalle,Inter-monsoon,Banana,7.45,144.82,25.16,101.97,46.81,2.87
images/sample_0936.ppm,Kurunegala,Maha,Tomato,6.17,156.98,27.48,89.11,36.26,4.17
images/sample_0937.ppm,Mannar,Inter-monsoon,Carrot,7.27,108.37,20.89,59.35,26.45,2.19
images/sample_0938.ppm,Anuradhapura,Maha,Chilli,6.05,84.24,23.39,55.03,20.41,1.88
images/sample_0939.ppm,Jaffna,Inter-monsoon,Tomato,6.47,194.64,35.52,109.43,54.02,5.88
images/sample_0940.ppm,Colombo,Yala,Carrot,6.83,147.86,20.18,108.44,52.23,2.09
images/sample_0941.ppm,Gampaha,Yala,Tomato,6.29,144.57,8.6,106.99,57.76,1.13
images/sample_0942.ppm,Moneragala,Yala,Tomato,5.53,93.49,23.19,56.17,14.48,2.31
images/sample_0943.ppm,Colombo,Yala,Potato,5.59,109.92,28.27,37.57,11.68,4.17
images/sample_0944.ppm,Kandy,Maha,Maize,5.34,116.55,35.19,54.21,12.45,5.45
images/sample_0945.ppm,Ampara,Yala,Chilli,5.79,114.68,9.33,87.82,39.22,1.34
images/sample_0946.ppm,Jaffna,Yala,Banana,6.95,150.98,29.64,101.69,46.84,3.39
images/sample_0947.ppm,Trincomalee,Inter-monsoon,Maize,5.63,112.77,23.17,63.63,24.69,3.93
images/sample_0948.ppm,Galle,Yala,Potato,6.92,92.39,25.15,45.28,14.34,3.2
images/sample_0949.ppm,Kalutara,Maha,Potato,6.6,75.46,9.68,50.17,17.37,1.12
images/sample_0950.ppm,Mullaitivu,Inter-monsoon,Cabbage,6.24,113.08,29.87,64.06,19.26,3.81
images/sample_0951.ppm,Mannar,Yala,Tomato,6.06,174.83,25.93,106.98,51.04,4.45
images/sample_0952.ppm,Polonnaruwa,Maha,Carrot,6.61,121.74,16.46,88.21,40.26,1.85
images/sample_0953.ppm,Kegalle,Inter-monsoon,Maize,5.67,160.71,37.95,83.51,42.48,5.13
images/sample_0954.ppm,Moneragala,Inter-monsoon,Carrot,6.83,150.04,29.63,94.07,49.36,3.25
images/sample_0955.ppm,Batticaloa,Yala,Banana,6.88,130.63,22.04,88.34,42.86,2.45
images/sample_0956.ppm,Jaffna,Inter-monsoon,Chilli,6.39,158.82,21.53,107.9,49.51,3.41
images/sample_0957.ppm,Kalutara,Maha,Potato,7.22,154.7,43.65,78.13,29.35,6.01
images/sample_0958.ppm,Kalutara,Yala,Potato,4.93,95.56,30.5,32.95,11.22,4.86
images/sample_0959.ppm,Badulla,Inter-monsoon,Maize,6.26,140.17,15.75,98.66,43.49,1.43
images/sample_0960.ppm,Badulla,Inter-monsoon,Banana,7.33,128.89,28.61,53.4,17.49,4.89
images/sample_0961.ppm,Ratnapura,Inter-monsoon,Carrot,6.89,162.1,23.79,104.23,49.05,3.15
images/sample_0962.ppm,Badulla,Inter-monsoon,Potato,6.02,162.64,29.07,111.22,49.78,3.19
images/sample_0963.ppm,Polonnaruwa,Yala,Chilli,5.24,118.05,30.29,50.5,18.18,5.15
images/sample_0964.ppm,Jaffna,Yala,Carrot,6.4,123.18,22.67,83.14,38.43,2.13
images/sample_0965.ppm,Ratnapura,Yala,Tomato,7.53,146.02,29.27,68.66,32.44,4.7
images/sample_0966.ppm,Ampara,Maha,Chilli,5.89,130.9,28.91,66.1,28.84,4.31
images/sample_0967.ppm,Nuwara Eliya,Inter-monsoon,Potato,5.05,163.8,29.51,97.52,43.86,3.96
images/sample_0968.ppm,Hambantota,Maha,Potato,6.31,118.66,16.03,80.98,30.09,1.74
images/sample_0969.ppm,Colombo,Inter-monsoon,Cabbage,6.66,140.94,33.11,75.34,33.41,5.34
images/sample_0970.ppm,Matale,Inter-monsoon,Carrot,6.02,136.84,11.95,96.93,49.66,1.4
images/sample_0971.ppm,Matale,Inter-monsoon,Chilli,7.55,106.35,25.22,57.03,25.04,2.19
images/sample_0972.ppm,Mullaitivu,Yala,Chilli,6.63,134.62,37.23,66.17,20.76,6.18
images/sample_0973.ppm,Hambantota,Maha,Banana,7.63,116.34,27.35,53.24,18.84,4.79
images/sample_0974.ppm,Mullaitivu,Yala,Maize,5.96,142.25,33.42,76.36,32.81,5.1
images/sample_0975.ppm,Badulla,Maha,Potato,6.95,77.56,18.45,45.47,11.06,1.54
images/sample_0976.ppm,Mullaitivu,Yala,Paddy,6.63,162.47,33.79,85.15,38.25,4.77
images/sample_0977.ppm,Mannar,Inter-monsoon,Chilli,7.2,170.2,35.84,87.49,37.93,5.89
images/sample_0978.ppm,Jaffna,Maha,Paddy,6.81,170.81,22.67,114.4,55.37,3.29
images/sample_0979.ppm,Hambantota,Maha,Paddy,5.84,184.57,35.13,113.18,56.88,5.33
images/sample_0980.ppm,Batticaloa,Inter-monsoon,Tomato,6.12,144.8,45.41,78.86,28.98,6.13
images/sample_0981.ppm,Mannar,Yala,Tomato,6.17,144.06,35.91,73.41,26.39,5.5
images/sample_0982.ppm,Kurunegala,Inter-monsoon,Banana,6.78,117.89,14.03,72.53,36.07,1.26
images/sample_0983.ppm,Polonnaruwa,Inter-monsoon,Paddy,6.7,98.84,19.11,69.78,23.63,1.44
images/sample_0984.ppm,Badulla,Maha,Maize,5.61,179.27,33.78,110.46,55.93,4.29
images/sample_0985.ppm,Matara,Maha,Tomato,4.92,155.67,11.45,116.89,55.78,1.55
images/sample_0986.ppm,Batticaloa,Yala,Cabbage,5.48,162.74,21.5,104.7,48.06,2.64
images/sample_0987.ppm,Kilinochchi,Inter-monsoon,Cabbage,6.72,178.33,33.53,95.6,49.47,4.31
images/sample_0988.ppm,Anuradhapura,Yala,Tomato,5.87,87.95,26.31,56.52,19.57,2.54
images/sample_0989.ppm,Ratnapura,Yala,Paddy,6.89,99.62,15.65,61.47,30.68,1.11
images/sample_0990.ppm,Matara,Inter-monsoon,Carrot,5.62,156.68,26.12,99.6,50.68,3.39
images/sample_0991.ppm,Moneragala,Inter-monsoon,Cabbage,7.02,103.75,27.25,55.78,12.53,3.92
images/sample_0992.ppm,Mannar,Yala,Cabbage,7.58,111.01,22.52,64.62,19.67,3.86
images/sample_0993.ppm,Anuradhapura,Yala,Potato,7.23,150.27,31.71,75.36,38.86,4.8
images/sample_0994.ppm,Colombo,Inter-monsoon,Cabbage,7.1,81.99,19.2,59.49,20.04,2.07
images/sample_0995.ppm,Polonnaruwa,Yala,Carrot,5.27,103.79,32.87,34.89,12.55,3.69
images/sample_0996.ppm,Galle,Yala,Potato,6.24,110.51,26.54,52.06,18.43,3.89
images/sample_0997.ppm,Polonnaruwa,Maha,Paddy,7.04,124.8,23.98,75.33,30.6,2.05
images/sample_0998.ppm,Colombo,Maha,Paddy,5.38,193.23,34.12,99.6,56.02,4.37
images/sample_0999.ppm,Kurunegala,Maha,Carrot,7.29,104.83,15.83,54.41,24.26,1.91
images/sample_1000.ppm,Matara,Maha,Potato,6.34,82.73,23.59,61.24,17.19,1.86
images/sample_1001.ppm,Puttalam,Maha,Banana,6.66,123.26,29.6,63.77,24.53,4.48
images/sample_1002.ppm,Puttalam,Inter-monsoon,Chilli,4.99,121.92,39.25,45.03,16.85,5.66
images/sample_1003.ppm,Galle,Yala,Banana,5.92,168.52,45.04,68.58,31.6,6.22
images/sample_1004.ppm,Moneragala,Inter-monsoon,Carrot,7.28,170.75,29.89,97.13,53.57,4.34
images/sample_1005.ppm,Matale,Yala,Chilli,5.35,89.89,28.63,39.91,15.45,3.06
images/sample_1006.ppm,Hambantota,Maha,Tomato,5.26,118.92,30.25,70.59,22.63,3.75
images/sample_1007.ppm,Hambantota,Yala,Tomato,6.67,136.12,20.61,71.37,35.87,3.07
images/sample_1008.ppm,Gampaha,Maha,Chilli,6.99,181.53,29.79,103.32,52.92,4.04
images/sample_1009.ppm,Galle,Inter-monsoon,Paddy,7.43,174.08,35.17,116.93,57.46,4.09
images/sample_1010.ppm,Moneragala,Inter-monsoon,Paddy,7.62,159.29,23.39,95.5,40.75,3.96
images/sample_1011.ppm,Jaffna,Yala,Maize,7.37,147.09,12.52,101.77,56.77,1.62
images/sample_1012.ppm,Ampara,Yala,Carrot,5.04,170.66,23.39,116.86,56.56,2.01
images/sample_1013.ppm,Matara,Inter-monsoon,Paddy,6.77,167.1,35.12,97.35,46.86,4.91
images/sample_1014.ppm,Kegalle,Inter-monsoon,Chilli,5.86,113.26,27.5,51.64,22.22,4.29
images/sample_1015.ppm,Moneragala,Inter-monsoon,Chilli,6.02,137.19,31.88,54.57,24.51,5.51
images/sample_1016.ppm,Badulla,Inter-monsoon,Banana,7.6,138.18,22.14,92.4,40.25,1.7
images/sample_1017.ppm,Kilinochchi,Yala,Paddy,6.16,115.19,33.25,42.37,17.29,4.8
images/sample_1018.ppm,Vavuniya,Yala,Paddy,5.47,115.5,36.37,31.51,10.69,5.08
images/sample_1019.ppm,Anuradhapura,Maha,Paddy,6.04,145.25,38.26,59.91,29.65,5.64
images/sample_1020.ppm,Kurunegala,Inter-monsoon,Maize,7.69,103.2,13.7,67.28,28.95,1.94
images/sample_1021.ppm,Kandy,Yala,Potato,6.59,99.02,25.9,61.31,18.14,3.3
images/sample_1022.ppm,Kegalle,Maha,Chilli,6.75,197.1,41.25,109.42,54.9,6.03
images/sample_1023.ppm,Trincomalee,Yala,Paddy,5.3,118.39,20.66,87.13,35.97,1.49
images/sample_1024.ppm,Mullaitivu,Maha,Potato,6.2,101.26,37.48,34.9,12.7,4.53
images/sample_1025.ppm,Anuradhapura,Maha,Carrot,5.94,106.1,10.45,72.98,31.98,1.31
images/sample_1026.ppm,Galle,Maha,Chilli,7.38,144.22,18.24,107.35,50.06,2.45
images/sample_1027.ppm,Jaffna,Inter-monsoon,Banana,7.48,180.56,31.87,103.75,53.72,4.66
images/sample_1028.ppm,Kurunegala,Maha,Carrot,6.44,102.6,22.42,73.54,24.85,2.31
images/sample_1029.ppm,Batticaloa,Inter-monsoon,Potato,6.7,193.37,25.97,105.68,54.43,4.47
images/sample_1030.ppm,Gampaha,Yala,Paddy,5.91,121.72,35.06,46.71,13.8,5.4
images/sample_1031.ppm,Moneragala,Yala,Potato,5.13,153.61,32.2,67.42,34.34,5.75
images/sample_1032.ppm,Kilinochchi,Inter-monsoon,Cabbage,5.78,150.06,32.59,90.22,41.12,4.86
images/sample_1033.ppm,Jaffna,Maha,Potato,5.61,159.06,32.65,74.67,34.54,4.87
images/sample_1034.ppm,Kandy,Yala,Maize,6.46,81.48,17.57,54.47,19.92,1.62
images/sample_1035.ppm,Ampara,Maha,Chilli,6.52,157.59,44.92,71.98,34.15,6.01
images/sample_1036.ppm,Batticaloa,Inter-monsoon,Potato,7.54,149.18,25.52,91.81,44.16,2.69
images/sample_1037.ppm,Kandy,Inter-monsoon,Tomato,7.27,165.58,34.62,89.1,44.54,4.32
images/sample_1038.ppm,Matara,Yala,Paddy,4.98,78.46,15.0,35.97,13.86,2.16
images/sample_1039.ppm,Moneragala,Inter-monsoon,Chilli,6.46,88.3,18.99,52.08,19.65,2.29
images/sample_1040.ppm,Ratnapura,Maha,Paddy,5.68,166.86,21.83,107.94,49.12,2.66
images/sample_1041.ppm,Puttalam,Maha,Cabbage,7.78,134.02,35.08,53.45,19.1,5.09
images/sample_1042.ppm,Moneragala,Yala,Potato,7.14,192.53,37.34,100.07,53.04,5.04
images/sample_1043.ppm,Kalutara,Inter-monsoon,Carrot,7.29,174.38,36.28,89.63,48.66,5.15
images/sample_1044.ppm,Kalutara,Maha,Potato,7.39,161.94,28.76,100.1,45.93,3.67
images/sample_1045.ppm,Vavuniya,Yala,Cabbage,5.27,94.58,31.35,44.88,15.79,3.61
images/sample_1046.ppm,Vavuniya,Maha,Maize,4.93,173.84,43.88,70.35,34.75,6.13
images/sample_1047.ppm,Batticaloa,Yala,Tomato,7.14,80.01,23.25,45.43,15.77,2.43
images/sample_1048.ppm,Batticaloa,Maha,Banana,7.05,148.76,27.63,100.87,45.34,3.15
images/sample_1049.ppm,Gampaha,Maha,Maize,5.95,189.76,32.92,115.77,53.98,4.5
images/sample_1050.ppm,Batticaloa,Inter-monsoon,Chilli,6.83,163.69,34.32,87.61,36.99,5.86
images/sample_1051.ppm,Kilinochchi,Inter-monsoon,Paddy,6.75,72.62,20.72,47.88,15.43,1.84
images/sample_1052.ppm,Badulla,Maha,Carrot,7.32,73.04,20.47,52.52,10.94,1.65
images/sample_1053.ppm,Galle,Inter-monsoon,Chilli,5.7,180.2,36.1,102.49,52.92,4.92
images/sample_1054.ppm,Nuwara Eliya,Maha,Carrot,6.26,132.26,20.4,89.06,43.08,2.49
images/sample_1055.ppm,Colombo,Maha,Potato,6.84,118.68,24.09,71.6,31.2,3.25
